['RUK178', 'B738/M-SDFGIJ1LRWY/SB1', 'EGAA', 'EGPH', '25000', 'BLACA P600 TUNSO', 1707471010]
['EFW54Z', 'A320/M-SDE3FGHIJ1RWXY/SB1', 'EGKK', 'LOWI', '37000', 'DCT MIMFO Y312 DVR UL9 KONAN UL607 MATUG DCT AMASI DCT BOMBI T104 WLD M867 BAVAX Z106 MANAL M736 TULSI DCT', 1707468033]
['TOM87M', 'B738/M-VGDW/C', 'EGKK', 'GCTS', '33000', 'NOVMA L620 SAM M195 LORKU DCT EBOMO DCT KORUL DCT AGADO/N0470F350 DCT TERVA DCT ORSOS DCT BEXAL UN866 KONBA', 1707473792]
['EZY28XT', 'A320/M-SDE3FGHIRWY/LB1', 'EGKK', 'BIAR', '38000', 'LAM L10 BPK UN601 TLA DCT BARKU DCT RATSU/M076F380 DCT ELGOS DCT JARRI DCT PEXIL PEXIL1N', 1707474785]
['EZY55K', 'A321/M-ICAO/C', 'EGKK', 'LOWI', '33000', 'EGKK/26L N0455F330 MIMF1M MIMFO Y312 DVR UL9 KONAN UL607 MATUG DCT AMASI DCT BOMBI T104 WLD M867 BAVAX Z106 MANAL M736 TULSI TULS3A LOWI/08', 1707474424]
['EZY75KL', 'A20N/M-SDE2E3FGHIJ1RWXY/LB1', 'EGKK', 'LOWS', '39000', 'MIMFO Y312 DVR UL9 KONAN UL607 KOK DCT DENOX DCT MATUG DCT GUBAX DCT BOREP DCT ARMUT T703 ARBAX T108 OSTES T700 BADIT BADIT1R', 1707475624]
['UKV460', 'B738/M-SDE2E3FGIRWY/LB1', 'EGKK', 'LIRQ', '23000', 'BOGNA L612 XAMAB/N0451F370 UL612 RESMI UN491 LASAT DCT DEVDI DCT ODINA DCT SRN DCT EKPAL Q705 BEROK', 1707475535]
['IBE1278', 'A20N/M-SDE2E3FGHIJ1RWXY/LB1', 'EGKK', 'EHAM', '29000', 'FRANE M604 GASBA M197 REDFA', 1707476614]
['EZY39', 'A20N', 'EGKK', 'LSGG', '35000', 'BOGN1X BOGNA L612 HAWKE UL612 RESMI UM975 PEKIM PILUL PIMUP PIXIS PIBAT LUSAR LUSA2N', 1707476764]
['EZY21YN', 'A320/M-SDE3FGHIRWY/LB1', 'EGKK', 'LPPR', '35000', 'NOVMA L620 SAM M195 LORKU DCT KORUL DCT ELTEP UT328 ASPOR', 1707476706]
['EZY223', 'A320/M-VGDW/C', 'EGKK', 'EDDF', '35000', 'FRANE M604 GASBA M197 REDFA DCT TACHA DCT DIXAT T149 LIPMI/N0418F230 T911 TANJO', 1707476945]
['EZY402', 'A20N/M-VGDW/C', 'EGKK', 'EIDW', '33000', 'NOVMA L620 NIBDA N14 BIBPE DCT MEDOG/N0424F350 DCT LANON L18 ABLIN', 1707477248]
['RYR7LJ', 'B738/M-VGDW/C', 'EGKK', 'LEMD', '33000', 'NOVMA1X NOVMA L620 SAM M195 MARUK N621 LELNA/N0449F350 DCT NOVAN DCT DELOG/N0439F330 UN864 NONTU NONTU3A', 1707478595]
['SUN7DE', 'B738/M-SDE2E3FGHIRWXY/LB1', 'EGKK', 'EDDF', '37000', 'MIMFO Y312 DVR UL9 KONAN UL607 SPI T180 UNOKO', 1707478355]
['EZY38QT', 'A20N/M-VGDW/C', 'EGKK', 'LPMA', 'FL370', 'NOVM1X NOVMA L620 SAM M195 LORKU DCT EBOMO DCT LOTEE DCT PINEK DCT NARTA/N0452F390 DCT RAKUN RAKU1P', 1707479495]
['EZY970B', 'A20N/M-SDE2E3FGHIJ1RWXY/LB1', 'EGKK', 'EGPH', '38000', 'LAM L10 BPK UN601 INPIP', 1707480273]
['EZY8691', 'A21N/M-SDE2E3FGHIJ1RWXYZ/LB1G1', 'EGKK', 'LOWS', '39000', 'MIMFO1M MIMFO Y312 DVR UL9 KONAN UL607 REMBA DCT MATUG DCT GUBAX DCT BOREP DCT ARMUT T703 ARBAX T108 OSTES T700 BADIT', 1707480577]
['EZY852L', 'A20N/M-VGDW/C', 'EGKK', 'ELLX', '35000', 'MIMFO Y312 DVR UL9 KONAN UL607 REMBA', 1707480067]
['DLH4T', 'A20N/M-SDE2E3FGHIJ1RWXY/LB1', 'EGKK', 'EDDF', '35000', 'FRANE M604 GASBA M197 REDFA DCT TACHA DCT DIXAT T149 LIPMI/N0422F230 T911 TANJO TANJO1A', 1707480793]
['EZY8681', 'A320/M-VGDW/C', 'EGKK', 'EHAM', '29000', 'FRANE M604 GASBA M197 REDFA', 1707483213]
['EZY893E', 'A20N/M-SDE2E3FGHIJ1RWXY/LB1', 'EGKK', 'EGPD', '36000', 'LAM L10 BPK UN601 TLA DCT GRICE DCT FINDO P600 NAXIL', 1707482556]
['BAW24A', 'A20N/M-SDE2E3FGHIJ1RWXY/LB1', 'EGKK', 'EGPH', '32000', 'LAM L10 BPK UN601 INPIP', 1707483544]
['EIN16C', 'A20N/M-VGDW/C', 'EGKK', 'EIDW', '29000', 'NOVMA L620 NIBDA N14 BIBPE DCT MEDOG DCT LANON L18 ABLIN', 1707483635]
['NTL2ZD', 'A21N/M-SDE3FGHIJ6M1RTUWY/LB1', 'EGKK', 'LTFM', '35000', 'MIMFO Y312 DVR UL9 KONAN DCT KOK UL607 SPI DCT MATUG DCT GUBAX DCT KOMIB DCT OKG DCT ODNEM DCT ERGOM DCT TEGRI DCT TIMUR/K0826F350 L606 GASRU T390 RILEX/N0445F350', 1707483877]
['KLM1775', 'A320', 'EGKK', 'EHAM', '29000', 'FRAN1M FRANE M604 GASBA M197 REDFA REDF1A', 1707484053]
['EZY8761', 'A320/M-SDE3FGHIRWY/LB1', 'EGKK', 'LMML', '35000', 'SFD Y47 BENBO UL612 RESMI UM728 KETEX DCT KOTIS DCT KUKOR DCT UTUVA DCT TITVA DCT NOQAS UM728 DOKAR DCT SUNEV DCT KISTO DCT RONAB DCT MARON/N0429F290 L12 GZO', 1707485494]
['EJU4PG', 'A320/M-VGDW/C', 'EGKK', 'EHAM', '29000', 'FRANE M604 GASBA M197 REDFA', 1707484175]
['EZY817K', 'A320/M-SDE2E3FGHIRWXY/LB1', 'EGKK', 'EGAA', '38000', 'LAM L10 BPK UN601 LESTA UP6 RODOL UM65 TENSO L603 BELOX DCT REMSI DCT UVPOK M147 ROBOP M146 IPSET P6 BELZU', 1707484505]
['RYR4118', 'B738/M-VGDW/C', 'EGKK', 'EGPH', '36000', 'LAM L10 BPK UN601 INPIP', 1707484775]
['WUK162', 'A21N/M-VGDW/C', 'EGKK', 'LFMN', '35000', 'BOGNA1X BOGNA L612 BENBO UL612 RESMI UM728 KETEX DCT KOTIS DCT KUKOR DCT UTUVA DCT LERGA DCT LIQID UY30 LATAM UY22 NISAR NISAR7T', 1707486487]
['EZY25PA', 'A21N/M-SDE2E3FGHIJ1RWXY/LB1', 'EGKK', 'GMMX', '35000', 'NOVMA L620 SAM M195 LORKU DCT BALDA DCT BATAX DCT ALAGU DCT AMSEL UR722 SAK UW900 SLK UZ801 VALBA UG850 OBOGA', 1707485048]
['FCA3B', 'A20N/M-SDE2E3FGHIJ1RWXY/LB1', 'EGKK', 'EGCN', '24000', 'LAM L10 BPK N601 EMBOR', 1707485675]
['EZY54DY', 'A20N/M-VGDW/C', 'EGKK', 'EKCH', '37000', 'FRANE M604 PAAVO Q295 SOMVA DCT MAVAS DCT AGISU DCT GIGTU DCT TALSA P729 TUDLO', 1707485137]
['EZY835', 'A320/M-VGDW/C', 'EGKK', 'EGNS', '34000', 'LAM L10 BPK UN601 LESTA UP6 RODOL UL28 AGLIL M146 LUSOD DCT IOM', 1707486994]
['BAW2112', 'A320/M-SDE3FGHIRWY/LB1', 'EGKK', 'LEBL', '33000', 'BOGNA L612 BENBO UY47 DRAKE L151 SITET UN859 SOPIL DCT BALAN DCT EVPOK DCT NARAK DCT GAI DCT LOMRA DCT ROCAN DCT PUMAL', 1707486814]
['EZY8675', 'A20N', 'EGKK', 'EHAM', '23000', 'FRANE1M FRANE M604 GASBA M197 REDFA REDFA1A', 1707486575]
['BVX106B', 'B738/M-SDE2E3FGHIRWXY/LB1', 'EGKK', 'EGCC', '24000', 'LAM N57 WELIN T420 ELVOS', 1707487234]
['EZY2MN', 'A320/M-SDE3FGHIRWY/LB1', 'EGKK', 'EGCC', '24000', 'LAM N57 WELIN T420 ELVOS', 1707488407]
['DLH7MC', 'A20N/M-SDE2E3FGHIJ1RWXY/LB1', 'EGKK', 'EDDF', '39000', 'ODVIK Y311 DVR UL9 KONAN UL607 SPI T180 NIVNU T847 IMCOM IMCOM1B', 1707488135]
['EZY27A', 'A20N', 'EGKK', 'EGGP', '24000', 'LAM N57 WELIN T420 TNT NANTI KEGUN', 1707487453]
['CAI1AE', 'A333/H-SDE3GHIJ2J3J5M1RVWXY/LB2D1', 'EGKK', 'LFRS', '33000', 'NOVMA L620 SAM M195 IBNID/N0419F290 M195 MARUK N621 LELNA DCT DOMOK UT260 UPALO UN862 GODAN', 1707488049]
['EZY86TW', 'A320/M-VGDW/C', 'EGKK', 'LIMJ', '35000', 'BOGNA L612 HAWKE UL612 ODEBU DCT OKASI DCT MOKIP DCT LURAG DCT TESTO', 1707486968]
['EZY84BZ', 'A320/M-SDE3FGHIRWY/LB1', 'EGKK', 'LPPT', '35000', 'NOVMA L620 SAM M195 LORKU DCT EBOMO/N0447F370 DCT COQUE DCT KORUL DCT ASPOR DCT XAMAX', 1707489455]
['BAW766', 'A320/M-VGDW/C', 'EGKK', 'ENGM', '35000', 'FRANE M604 LARGA DCT INBOB M604 SVA M609 RIPAM', 1707489158]
['EFW5ZL', 'A320/M-SDE3FGHIJ1RWXY/SB1', 'EGKK', 'LFMN', '37000', 'BOGNA1X BOGNA L612 BENBO UL612 RESMI UM728 KETEX DCT KOTIS DCT KUKOR DCT UTUVA DCT LERGA DCT LIQID UY30 LATAM UY22 NISAR NISAR7T', 1707492576]
['EZS16UC', 'A320/M-SDE2E3FGHIJ1RWXYZ/LB1', 'EGKK', 'LSGG', '33000', 'BOGNA1X BOGNA L612 BENBO L612 HAWKE UL612 RESMI UM975 PEKIM DCT PILUL DCT PIMUP/N0390F270 DCT PIXIS/N0381F270 DCT PIBAT/N0356F230 DCT LUSAR', 1707495633]
['EZY64YG', 'A320/M-SDE3FGHIRWY/LB1', 'EGKK', 'LIML', '37000', 'BOGNA UL612 RESMI UN491 MELKO UM164 EPL UN491 LASAT DCT DEVDI DCT RIPUS N850 ODINA', 1707493896]
['EZY8185', 'A20N/M-SDE2E3FGHIJ1RWXY/LB1', 'EGKK', 'LIML', '39000', 'BOGNA UL612 RESMI UN491 MELKO UM164 EPL UN491 LASAT DCT DEVDI DCT RIPUS N850 ODINA', 1707493690]
['BAW001', 'A318/M-SDE3FGHIRWY/LB1', 'EGKK', 'EINN', '28000', 'NOVMA L620 SAM N19 ADKIK DCT MOPAT DCT KURUM KURUM2E', 1707493597]
['EZY8693', 'A320/M-VGDW/C', 'EGKK', 'LOWI', '37000', 'MIMFO Y312 DVR UL9 KONAN UL607 MATUG DCT AMASI DCT BOMBI T104 WLD M867 BAVAX Z106 MANAL M736 TULSI TULSI3A', 1707494529]
['EZY925N', 'A320/M-SDE3FGHIRWY/LB1', 'EGKK', 'EGPE', '34000', 'OLNEY DCT WELIN DCT AKUPA DCT LESTA DCT MAMUL DCT LIBBA DCT NESDI DCT GUSSI DCT DAVOT', 1707495035]
['BAW11', 'B773', 'EGKK', 'KLAX', '34000', '0 NOVM1X NOVMA L620 SAM N19 ADKIK DCT MOPAT DCT PIKIL/M084F340 NATA RIKAL/N0481F340 DCT YWK/N0481F360 DCT 53N070W 53N080W 51N090W DCT VBI DCT GFK/N0490F380 DCT DPR DCT MBW DCT RIFMN DCT EEVUN Q73 HAKMN ANJLL4 KLAX/24L', 1707495156]
['UKV440', 'A20N/M-SDE3FGHIRWY/S', 'EGKK', 'EVRA', '39000', 'FRANE M604 PAAVO Q295 SOMVA DCT MAVAS DCT ANDIK DCT LOMPU DCT NINTA M864 ADAXA M405 ORVIX', 1707495756]
['EZY152', 'A320/M-VGDW/C', 'EGKK', 'EHAM', '29000', 'FRANE M604 GASBA M197 REDFA', 1707496597]
['EZY17UF', 'A320/M-VGDW/C', 'EGKK', 'EDDM', '39000', 'MIMFO Y312 DVR L9 KONAN UL607 KOK DCT MATUG DCT MOVUM T109 HAREM T104 ROKIL ROKIL1A', 1707496210]
['DLH226', 'A310/H-SDFGHIM1RTUWXY/LB1', 'EGKK', 'EHAM', '29000', 'FRANE M604 GASBA M197 REDFA', 1707495877]
['BAW593', 'B463', 'EGKK', 'EHAM', '27000', 'EGKK/26L N0411F270 FRAN1M FRANE M604 GASBA M197 REDFA REDF1A EHAM/18R', 1707496957]
['EZY621', 'A20N', 'EGKK', 'EHAM', '29000', 'FRAN1M FRANE M604 GASBA M197 REDFA REDF1A', 1707496477]
['TOM37X', 'A320/M-VGDW/C', 'EGKK', 'LXGB', '37000', 'NOVMA L620 SAM M195 MARUK N621 LELNA DCT NOVAN DCT DELOG DCT CRISA UN864 PIMOS', 1707497465]
['EZY55PN', 'A20N/M-VGDW/C', 'EGKK', 'ENBR', '37000', 'FRANE M604 LARGA DCT PENUN DCT ALUVA', 1707498013]
['BAW91C', 'A359/H-SDE2E3GHIJ1J3J4J5LM1ORWXY/LB1D1', 'EGKK', 'PHNL', '34000', 'LAM L10 BPK UN601 TLA DCT BESGA DCT MATIK/M085F340 DCT 63N010W 68N020W/M085F360 72N030W 74N040W 76N050W 77N060W 78N070W/N0485F360 7830N080W 7830N090W 78N100W 77N110W/N0493F380 76N120W 74N130W DCT ADREW J160 FYU J120 FAI/N0494F390 Q43 TED/N0497F380 DCT 57N153W/N0499F390 55N153W/N0500F380 50N155W/N0498F390 45N156W 40N157W/N0499F410 35N157W 30N157W DCT ZOULU/N0495F400 DCT ZIGIE INOYI1', 1707498814]
['EZY8683', 'A320', 'EGKK', 'EHAM', '27000', 'FRANE M604 GASBA M197 REDFA', 1707498996]
['EZY1KF', 'A320', 'EGKK', 'EDDF', '33000', 'FRANE1M FRANE M604 GASBA M197 REDFA DCT TACHA DCT DIXAT T149 LIPMI/N0443F230 T911 TANJO TANJO1B', 1707498638]
['EZY63KH', 'A320/M-SDE3FGHIRWY/LB1', 'EGKK', 'LIRF', '37000', 'BOGNA L612 HAWKE UL612 OGULO DCT OKASI DCT OKEKO DCT MOU DCT MADIV DCT MOKIP DCT TUFTA DCT KOGAS DCT MEDAM DCT NITAM DCT MOGBO DCT ELB/N0399F270 L146 ELKAP', 1707497587]
['IBE790', 'A339/H-VGDW/C', 'EGKK', 'LEPA', '38000', 'BOGN1X BOGNA L612 BENBO Y47 DRAKE N859 SITET UN859 SOPIL BALAN EVPOK NARAK GAI LOMRA ROCAN IBRAP UN13 LORES LORE1P', 1707498696]
['EJU50ER', 'A20N/M-SDE2E3FGHIJ1RWXYZ/LB1G1', 'EGKK', 'LIMC', '39000', 'BOGNA L612 HAWKE UL612 OGULO DCT OKASI DCT OKEKO DCT MOU DCT MADIV DCT MOKIP DCT TUFTA DCT GVA DCT MOBLO DCT LURAG M135 ASTIG', 1707499056]
['EZY221', 'A319', 'EGKK', 'EHAM', '29000', 'N0435F290 FRAN1M FRANE M604 GASBA M197 REDFA REDF1A', 1707499509]
['BAW232H', 'A320/M-SDE3FGHIRWY/LB1', 'EGKK', 'LPMA', '33000', 'NOVMA L620 SAM M195 LORKU DCT EBOMO/N0446F350 DCT LOTEE DCT PINEK DCT NARTA DCT RAKUN', 1707500471]
['BAW75CE', 'B789/H-SDE1E2E3FGHIJ2J3J4J5M1RWXY/LB1D1', 'EGKK', 'EGPH', '40000', 'LAM L10 BPK UN601 INPIP', 1707499715]
['EZY95JK', 'A20N/M-SDE2E3FGHIRWXY/LB1G1', 'EGKK', 'EHAM', '23000', 'FRANE M604 GASBA M197 REDFA', 1707501154]
['EZY75LJ', 'A20N/M-VGDW/C', 'EGKK', 'EHAM', '29000', 'FRANE M604 GASBA M197 REDFA', 1707500916]
['EJU18QG', 'A20N/M-SDE2E3FGHIJ1RWXY/LB1', 'EGKK', 'EHAM', '29000', 'FRANE M604 GASBA M197 REDFA', 1707502092]
['EWG7KG', 'A339/H-VGDW/C', 'EGKK', 'LEPA', '39000', 'EGKK/26L BOGN1X BOGNA L612 BENBO UY47 DRAKE L151 SITET UN859 SOPIL DCT BALAN DCT EVPOK DCT NARAK DCT GAI DCT LOMRA DCT ROCAN DCT IBRAP UN13 LORES LORE1P LEPA/24L', 1707500051]
['EZY59MA', 'A20N/M-SDE2E3FGHIJ1RWXY/LB1', 'EGKK', 'LOWI', '23000', 'BOGNA L612 XAMAB/N0455F390 UL612 RESMI UN491 MELKO UM606 BLM DCT KUDIS DCT DEGES N871 MADEB MADEB1B', 1707502386]
['CRAB51', 'C152/L-VGDW/C', 'EGKK', 'EGSS', '1500', 'VFR/CESSNA152/EGKK/EGSS', 1707500953]
['NOZ33B', 'B738/M-SDE2E3FGHIRWXY/LB1', 'EGKK', 'ENGM', '35000', 'FRAN1M FRANE M604 LARGA DCT INBOB M604 SVA M609 RIPAM RIPA3L', 1707501877]
['EJU98KW', 'A20N/M-VGDW/C', 'EGKK', 'EHAM', '29000', 'FRANE M604 GASBA M197 REDFA', 1707501616]
['BAW253', 'B744/H-SDE3FGHIM1M2RWXY/LB1', 'EGKK', 'TLPL', '33000', 'NOVMA L620 SAM M195 LORKU DCT COQUE DCT RIVAK/M086F340 DCT SIVIR DCT PASAS DCT 41N020W 33N030W/M086F360 29N035W 25N040W/M086F380 22N045W 19N050W DCT KLUKE/N0499F380 DCT 17N055W DCT FOF UA324 BNE', 1707504492]
['EZY66QA', 'A20N/M-SDE2E3FGHIJ1RWXY/LB1', 'EGKK', 'LFLS', '29000', 'BOGNA L612 BENBO UL612 OGULO DCT OKASI DCT OKEKO DCT OKEPI DCT MOU/N0391F190 A3 OMANI/N0378F170 DCT ROA', 1707503739]
['EZY14QZ', 'A320', 'EGKK', 'LFPG', '21000', 'SFD1X SFD M605 BIBAX BIBA9X', 1707505568]
['DLH159', 'A20N/M-SDE2E3FGHIJ1RWXY/LB1', 'EGKK', 'EDDF', '35000', 'FRANE M604 GASBA M197 REDFA DCT TACHA DCT DIXAT T149 LIPMI T911 TANJO', 1707504069]
['SHTWMB', 'B763/M-SDE2E3FGHIJ1RWXY/LB1', 'EGKK', 'EGLL', '8000', 'KKW04 DCT MOREZ/N0276F070 DCT D253A DCT VP105 DCT VP108 DCT DE29C DCT RICHY DCT L27RF', 1707505416]
['EZY8675', 'A20N', 'EGKK', 'EHAM', '23000', 'EGKK/26L N0404F290 FRAN1M FRANE M604 GASBA M197 REDFA REDF1A EHAM/18R', 1707504249]
['EZY17UF', 'A320/M-SDE3FGHIRWY/LB1', 'EGKK', 'EDDM', '23000', 'MIMFO Y312 DVR L9 KONAN/N0440F350 UL607 KOK DCT MATUG DCT MOVUM T109 HAREM/N0405F230 T104 ROKIL ROKIL1A', 1707505148]
['EZY817K', 'A320/M-SDE2E3FGHIJ1RWXY/LB1', 'EGKK', 'EGAA', '38000', 'LAM L10 BPK UN601 LESTA UP6 RODOL UM65 TENSO L603 BELOX DCT REMSI DCT UVPOK M147 ROBOP M146 IPSET P6 BELZU', 1707507515]
['CHB335', 'C25C/M-VGDW/C', 'EGKK', 'LFAT', '16000', 'MIMFO DCT LYD', 1707506526]
['TOM086', 'B789', 'EGKK', 'VTSP', '35000', 'MIMFO1M MIMFO Y312 DVR UL9 KONAN DCT KOK DCT DENOX DCT MATUG DCT AMASI DCT BOMBI DCT TENLO DCT DEXIT DCT ADLET DCT TAGAS DCT PESAT DCT RAKFA DCT GAZDA DCT TEGRI DCT EKNAB DCT NERDI DCT PETOS DCT RONBU/K0906F350 P975 ARTAT/N0488F350 UP975 UNVUS/N0482F370 UP975 EZS UG8 OTKEP UM688 KEDIM DCT SISIN UM688 SIDAD P975 SESRU M677 OBNET/N0497F350 M677 LOVEM L562 SERSA P307 TONVO/N0495F370 P307 VAXIM L301 RASKI/N0496F390 L301 KARKU M638 EXOLU L505 BUSBO L301 SADUS M770 OBMOG L515 IKULA/N0538F270 R325 UPSAB UPSAB1C', 1707506826]
['EZY89RY', 'A21N/M-VGDW/C', 'EGKK', 'LFLL', '31000', 'BOGNA UL612 OGULO OKASI OKEKO DCT OKEPI MOU', 1707505866]
['EZY62RQ', 'A20N/M-SDE2E3FGHIJ1RWXY/LB1', 'EGKK', 'GCRR', '37000', 'NOVMA L620 SAM M195 LORKU DCT BALDA DCT ABUPI DCT DIGAL DCT GAIOS DCT TAKAV DCT VEDOD UN857 TERTO', 1707506414]
['TVS78', 'B737/M-SDE2E3FGHIRWXY/LB1', 'EGKK', 'EDDM', '23000', 'MIMFO Y312 DVR L9 KONAN/N0441F390 UL607 KOK DCT MATUG DCT MOVUM T109 HAREM/N0392F230 T104 ROKIL ROKIL1A', 1707507123]
['VIR146', 'A20N/M-VGDW/C', 'EGKK', 'EHAM', '29000', 'FRANE M604 GASBA M197 REDFA', 1707507253]
['DLH7MC', 'A20N/M-VGDW/C', 'EGKK', 'EDDF', '39000', 'FRANE M604 GASBA M197 REDFA DCT TACHA DCT DIXAT T149 LIPMI T911 TANJO TANJO1A', 1707506978]
['DLH29P', 'A20N/M-SDE2E3FGHIJ1RWXY/LB1', 'EGKK', 'EDDF', '35000', 'FRANE M604 GASBA M197 REDFA DCT TACHA DCT DIXAT T149 LIPMI/N0408F230 T911 TANJO TANJO1A', 1707508116]
['NSZ3519', 'B738/M-VGDW/C', 'EGKK', 'EKCH', '35000', 'FRANE M604 PAAVO Q295 SOMVA DCT MAVAS DCT ANDIK DCT BEDUM DCT TALSA P729 TUDLO', 1707506319]
['TKY55L', 'B738/M-VGDW/C', 'EGKK', 'EPWA', '35000', 'FRANE M604 GASBA M197 REDFA L620 TACHA DCT OSN L980 ROBEG DCT POVEL DCT SUBIX DCT OBOKU DCT DOSIX P150 BIMPA', 1707507756]
['NBT901', 'B789', 'EGKK', 'ENGM', '43000', 'FRANE M604 LARGA DCT INBOB M604 SVA M609 RIPAM', 1707511056]
['EZY507', 'A320/M-SDE3FGHIRWY/LB1', 'EGKK', 'EDDF', '33000', 'MIMFO Y312 DVR UL9 KONAN UL607 KOK DCT SPI T180 UNOKO', 1707507998]
['EZY281', 'A320', 'EGKK', 'EGCC', '22000', 'LAM6M LAM N57 WELIN T420 ELVOS DCT', 1707508776]
['BAW24A', 'A320/M-SDE3FGHIRWY/LB1', 'EGKK', 'EGNT', '26000', 'LAM L10 BPK UN601 LESTA UY250 RIMTO', 1707509528]
['EZY62GR', 'A20N', 'EGKK', 'LEVC', '39000', 'BOGNA L612 BENBO UY47 DRAKE L151 SITET UN859 SOPIL DCT BALAN DCT LMG DCT PIMQO DCT AGN DCT ANETO DCT POSSY DCT ROCME DCT SEROX UN860 SAURA', 1707507788]
['EZY1123', 'A320/M-VGDW/C', 'EGKK', 'EGCC', '24000', 'LAM N57 WELIN T420 ELVOS', 1707509413]
['BAW192', 'A320/M-VGDW/C', 'EGKK', 'EDDF', '31000', 'FRANE M604 GASBA M197 REDFA DCT TACHA DCT DIXAT T149 LIPMI/N0444F230 T911 TANJO TANJO1B', 1707510158]
['EZY78Q', 'A320/M-SDE3FGHIRWY/LB1', 'EGKK', 'EKCH', '35000', 'FRANE M604 PAAVO Q295 SOMVA DCT MAVAS DCT ANDIK DCT BEDUM DCT TALSA P729 TUDLO', 1707508598]
['DLH7MP', 'A21N/M-SDE2E3FGHIJ1RWXY/LB1', 'EGKK', 'EDDF', '35000', 'FRANE M604 GASBA M197 REDFA DCT TACHA DCT DIXAT T149 LIPMI/N0426F230 T911 TANJO TANJO1B', 1707508387]
['EZY8295', 'A20N/M-VGDW/C', 'EGKK', 'LIPZ', '39000', 'MIMFO Y312 DVR UL9 KONAN UL607 REMBA DCT LIRSU DCT ULNOK L607 TEDGO DCT UTABA M738 ADOSA L612 ALBET', 1707509775]
['EFW71C', 'A320/M-SDE3FGHIRWY/LB1', 'EGKK', 'LPPR', '35000', 'NOVMA L620 SAM M195 MARUK N621 LELNA DCT NOVAN DCT DELOG UN864 NEA UN976 ZMR UL155 ADORO DCT ELGIX', 1707508541]
['RYR5696', 'A20N/M-VGDW/C', 'EGKK', 'LSGG', '31000', 'BOGNA UL612 RESMI UM975 PEKIM DCT PILUL DCT PIMUP/N0400F270 DCT PIXIS DCT PIBAT/N0368F230 DCT LUSAR', 1707508898]
['EZY52JX', 'A320/M-SDE3FGHIRWY/LB1', 'EGKK', 'LIRF', '37000', 'BOGNA1X BOGNA L612 BENBO UL612 OGULO DCT OKASI DCT OKEKO DCT MOU DCT MADIV DCT MOKIP DCT TUFTA DCT KOGAS DCT MEDAM DCT NITAM DCT MOGBO DCT ELB DCT ELKAP ELKAP3A', 1707509469]
['TRA21TW', 'A320', 'EGKK', 'EGJJ', '15000', 'NOVMA1X NOVMA L620 SAM N63 LELNA LELNA1J', 1707508329]
['RYR7BV', 'B738/M-SDE2E3FGHIRWXY/LB1', 'EGKK', 'EGPH', '34000', 'LAM DCT BKY DCT BUZAD T420 TNT UM868 ADELU L60 BOLBI UN601 INPIP', 1707510020]
['RYR105', 'B738/M-VGDW/C', 'EGKK', 'LEAL', '35000', 'BOGN1X BOGNA L612 BENBO UY47 DRAKE L151 SITET UN859 SOPIL BALAN LMG PIMQO AGN ANETO POSSY XIMPE RIMES UN860 VLC VLC3L', 1707509355]
['KLM192', 'B738/M-VGDW/C', 'EGKK', 'EHAM', '29000', 'FRANE1M FRANE M604 GASBA M197 REDFA REDFA1A', 1707509055]
['BAW1700', 'A321/M-VGDW/C', 'EGKK', 'EHAM', '29000', 'FRAN1M FRANE M604 GASBA M197 REDFA REDF1A', 1707510257]
['N73ME', 'C700/M-VGDW/C', 'EGKK', 'EGSS', '9000', 'DET', 1707509253]
['EZY452', 'A320', 'EGKK', 'EHAM', '33000', 'FRANE M604 GASBA M197 REDFA ', 1707510398]
['EZY8765', 'A20N/M-L/C', 'EGKK', 'EHAM', '29000', 'FRANE M604 GASBA M197 REDFA', 1707510880]
['AAL6565', 'B738/M-SDE2E3FGHIRWXY/LB1', 'EGKK', 'CYQY', '34000', 'IMVUR N63 SAM N19 ADKIK DCT MOPAT DCT DOGAL/M077F350 NATE ALLRY/N0435F360 DCT SILRO DCT QY', 1707512047]
['TOM212', 'B738', 'EGKK', 'LOWI', '37000', 'EGKK/26L N0452F370 MIMF1M MIMFO Y312 DVR UL9 KONAN UL607 MATUG DCT AMASI DCT BOMBI T104 WLD M867 BAVAX Z106 MANAL M736 TULSI TULS3A LOWI/26', 1707510522]
['DAL1187', 'MD83/M-VGDW/C', 'EGKK', 'EHAM', '29000', 'FRANE M604 GASBA M197 REDFA', 1707511933]
['BAW5917', 'A20N/M-VGDW/C', 'EGKK', 'EIDW', '38000', 'LAM6M LAM UN57 TNT UL28 LELDO M145 BAGSO BAGSO3L', 1707512675]
['GETBT', 'C25C/M-VGD/C', 'EGKK', 'EGSS', '7000', 'FRAN1M FRANE DET DET2A', 1707511218]
['EZY25DE', 'A319/M-SDE3FGHIRWY/LB1', 'EGKK', 'LEMG', '37000', 'NOVMA L620 SAM M195 MARUK N621 LELNA DCT NOVAN DCT DELOG DCT CRISA UN864 VULPE', 1707510102]
['EZY397', 'A319/M-SDE3FGHIRWY/LB1', 'EGKK', 'EGJJ', '24000', 'NOVMA L620 SAM N63 LELNA', 1707510625]
['EZY25W', 'B738/M-SDE2E3FGHIRWXY/LB1', 'EGKK', 'EHAM', '29000', 'FRANE M604 GASBA M197 REDFA', 1707511388]
['BAW138', 'A320', 'EGKK', 'EGCC', '24000', 'LAM6M LAM N57 WELIN T420 ELVOS DCT TNT DAYNE2A', 1707512436]
